ID,className,METHOD,callchain,score
cn.nc.user.staff.facade.controller.ResourceModifyController#handle,cn.nc.user.staff.facade.controller.ResourceModifyController,handle,1,1
cn.nc.channel.auth.outer.facade.controller.AppQrResultSseController#connect,cn.nc.channel.auth.outer.facade.controller.AppQrResultSseController,connect,1,1
cn.nc.issuance.book.dcm.facade.controller.consignpercent.ConsignPercentRevokeController#handle,cn.nc.issuance.book.dcm.facade.controller.consignpercent.ConsignPercentRevokeController,handle,1,1
cn.nc.channel.mix.controller.channel.dist.QueryDistRecordController#queryDistRecord,cn.nc.channel.mix.controller.channel.dist.QueryDistRecordController,queryDistRecord,1,1
cn.nc.channel.mix.controller.channel.statistic.QueryInstitutionFinancialBondUnderwritingStatsController#doService,cn.nc.channel.mix.controller.channel.statistic.QueryInstitutionFinancialBondUnderwritingStatsController,doService,3,25
cn.nc.user.instoperuser.facade.controller.StopOrEnableInstOperController#stopOrEnableInstOper,cn.nc.user.instoperuser.facade.controller.StopOrEnableInstOperController,stopOrEnableInstOper,1,1
cn.nc.issuance.book.dcm.query.service.dto.GroupCheckIsWhiteListController#handle,cn.nc.issuance.book.dcm.query.service.dto.GroupCheckIsWhiteListController,handle,1,1
cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientBatchDeleteController#doService,cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientBatchDeleteController,doService,4,16
cn.nc.issuance.dist.facade.controller.external.DCMForExternalAbolitionInitiateController#doService,cn.nc.issuance.dist.facade.controller.external.DCMForExternalAbolitionInitiateController,doService,2,12
cn.nc.issuance.book.dcm.facade.controller.unAnnounced.CreditReportGenerateController#doService,cn.nc.issuance.book.dcm.facade.controller.unAnnounced.CreditReportGenerateController,doService,1,1
cn.nc.issuance.book.dcm.query.facade.controller.magnifier.BankListQueryController#handle,cn.nc.issuance.book.dcm.query.facade.controller.magnifier.BankListQueryController,handle,1,1
cn.nc.channel.mix.controller.channel.dist.QueryCompletedDistBondController#doService,cn.nc.channel.mix.controller.channel.dist.QueryCompletedDistBondController,doService,4,23
cn.nc.pub.msg.facade.controller.send.StartSmsListenerController#doService,cn.nc.pub.msg.facade.controller.send.StartSmsListenerController,doService,16,43
cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryLoginUserMembersUnclaimedDashboardController#queryLoginUserMembersUnclaimedDashboard,cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryLoginUserMembersUnclaimedDashboardController,queryLoginUserMembersUnclaimedDashboard,1,1
cn.nc.user.conf.facade.controller.CenterConfAccountDynamicFieldsByInstIdController#doService,cn.nc.user.conf.facade.controller.CenterConfAccountDynamicFieldsByInstIdController,doService,3,8
cn.nc.user.reguser.facade.controller.TurnUserIdentifyController#turnUserIdentify,cn.nc.user.reguser.facade.controller.TurnUserIdentifyController,turnUserIdentify,1,1
cn.nc.issuance.book.dcm.facade.controller.modifyinterimbondinfo.ModifyInterimBondAuditController#handle,cn.nc.issuance.book.dcm.facade.controller.modifyinterimbondinfo.ModifyInterimBondAuditController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.InvestorQueryByIdController#handle,cn.nc.issuance.book.dcm.query.facade.controller.InvestorQueryByIdController,handle,1,1
cn.nc.issuance.bid.facade.controller.shchTenderMgmt.QueryBidMembersController#queryBidMembers,cn.nc.issuance.bid.facade.controller.shchTenderMgmt.QueryBidMembersController,queryBidMembers,1,1
cn.nc.pub.msg.facade.controller.common.DownloadTemplateController#download,cn.nc.pub.msg.facade.controller.common.DownloadTemplateController,download,1,1
cn.nc.user.seal.facade.controller.QuerySealHisController#doService,cn.nc.user.seal.facade.controller.QuerySealHisController,doService,4,35
cn.nc.user.seal.facade.controller.SealHisClientModifySaveController#doService,cn.nc.user.seal.facade.controller.SealHisClientModifySaveController,doService,6,24
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BookProcessAdjustDetailQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BookProcessAdjustDetailQueryController,doService,3,2
cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctCompareController#centerCfaeAcctCapitalQueryList,cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctCompareController,centerCfaeAcctCapitalQueryList,1,1
cn.nc.user.summary.facede.comtroller.InnerUserWorkDetailController#getInnerUserDetail,cn.nc.user.summary.facede.comtroller.InnerUserWorkDetailController,getInnerUserDetail,1,1
cn.nc.user.inst.facade.controller.InstInfoHisCenterApprovalPassController#instMaintainHisApprovalPass,cn.nc.user.inst.facade.controller.InstInfoHisCenterApprovalPassController,instMaintainHisApprovalPass,1,1
cn.nc.channel.backend.facade.controller.DebtInstInvestorQueryController#debtInstInvestorQuery,cn.nc.channel.backend.facade.controller.DebtInstInvestorQueryController,debtInstInvestorQuery,1,1
cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.DirectInvestorAuthFilePreviewController#doService,cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.DirectInvestorAuthFilePreviewController,doService,3,2
cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.SendPurchaseDetailQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.SendPurchaseDetailQueryController,doService,4,15
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BondGroupFeeBondQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BondGroupFeeBondQueryController,doService,2,1
cn.nc.pub.msg.facade.controller.outside.PubBookFinCcdcProductInstanceReceiveController#receiveBookFinCcdcProductInstance,cn.nc.pub.msg.facade.controller.outside.PubBookFinCcdcProductInstanceReceiveController,receiveBookFinCcdcProductInstance,1,1
cn.nc.user.external.facade.controller.InstOperListController#getInstUserOperList,cn.nc.user.external.facade.controller.InstOperListController,getInstUserOperList,1,1
cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.BussinessAllBillsDownLoadController#handle,cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.BussinessAllBillsDownLoadController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.hisinfoquery.SendRegistrationNoticeHisQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.hisinfoquery.SendRegistrationNoticeHisQueryController,doService,3,3
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondQueryEmergController#handle,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondQueryEmergController,handle,1,1
cn.nc.user.centerorgquery.controller.QueryInstUserRoleIdListController#queryInstUserHasRoleIdList,cn.nc.user.centerorgquery.controller.QueryInstUserRoleIdListController,queryInstUserHasRoleIdList,1,1
cn.nc.user.instacct.controller.AddInstLargeAcctController#addInstLargeAcct,cn.nc.user.instacct.controller.AddInstLargeAcctController,addInstLargeAcct,1,1
cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderAddRateController#handle,cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderAddRateController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.pricingplacing.ReachedTypeListController#handle,cn.nc.issuance.book.dcm.query.facade.controller.pricingplacing.ReachedTypeListController,handle,1,1
cn.nc.operation.base.facade.controller.menu.FavoriteMenuQueryController#doService,cn.nc.operation.base.facade.controller.menu.FavoriteMenuQueryController,doService,2,3
cn.nc.issuance.book.dcm.facade.controller.systemadmin.AdvertisingPositionModifyController#doService,cn.nc.issuance.book.dcm.facade.controller.systemadmin.AdvertisingPositionModifyController,doService,7,38
cn.nc.issuance.bid.facade.controller.biddingManagement.bidSuppAdmi.SaveAdditionController#handle,cn.nc.issuance.bid.facade.controller.biddingManagement.bidSuppAdmi.SaveAdditionController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.bondauthorize.BondAuthorizeAddController#handle,cn.nc.issuance.book.dcm.facade.controller.bondauthorize.BondAuthorizeAddController,handle,1,1
cn.nc.pub.wkcl.facade.controller.trade.TradeCalDeleteController#delete,cn.nc.pub.wkcl.facade.controller.trade.TradeCalDeleteController,delete,1,1
cn.nc.user.clientinstuseroperator.controller.OuterInstUserListController#doService,cn.nc.user.clientinstuseroperator.controller.OuterInstUserListController,doService,5,12
cn.nc.issuance.book.dcm.facade.controller.group.GroupCheckBondPublishTypeController#handle,cn.nc.issuance.book.dcm.facade.controller.group.GroupCheckBondPublishTypeController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.systemadmin.AdvertisingPositionTempSaveController#doService,cn.nc.issuance.book.dcm.facade.controller.systemadmin.AdvertisingPositionTempSaveController,doService,8,42
cn.nc.channel.mix.controller.issuance.QueryPlacingBondController#queryPlacingBond,cn.nc.channel.mix.controller.issuance.QueryPlacingBondController,queryPlacingBond,1,1
cn.nc.issuance.book.dcm.facade.controller.automaticDisclosure.AutomaticDisclosureFileExistOrNotCheckController#doService,cn.nc.issuance.book.dcm.facade.controller.automaticDisclosure.AutomaticDisclosureFileExistOrNotCheckController,doService,2,1
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingExclusiveSalesControlle#doService,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingExclusiveSalesControlle,doService,8,17
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportThirdRelationStaticsController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportThirdRelationStaticsController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWritingRatioChangeOptQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWritingRatioChangeOptQueryController,doService,2,1
cn.nc.channel.mix.controller.channel.selfbond.QueryInstitutionHistoricalCrmwController#doService,cn.nc.channel.mix.controller.channel.selfbond.QueryInstitutionHistoricalCrmwController,doService,3,2
cn.nc.issuance.book.dcm.query.facade.controller.reservationmanage.ReservationManagerRelationTimeController#handle,cn.nc.issuance.book.dcm.query.facade.controller.reservationmanage.ReservationManagerRelationTimeController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondContactListController#doService,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondContactListController,doService,1,1
cn.nc.user.reguser.facade.controller.UnbindThirdUserRelRegUserController#doService,cn.nc.user.reguser.facade.controller.UnbindThirdUserRelRegUserController,doService,3,2
cn.nc.issuance.book.dcm.query.facade.controller.DistHisResultQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.DistHisResultQueryController,doService,3,3
cn.nc.issuance.common.facade.controller.VerFormsToSendSHCHExController#handle,cn.nc.issuance.common.facade.controller.VerFormsToSendSHCHExController,handle,1,1
cn.nc.starter.file.controller.FileStorageController#getFileInfoById,cn.nc.starter.file.controller.FileStorageController,getFileInfoById,3,5
cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalEnquiryController#send,cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalEnquiryController,send,1,1
cn.nc.issuance.book.dcm.facade.controller.systemadmin.BookLocalAppointmentAuditController#handle,cn.nc.issuance.book.dcm.facade.controller.systemadmin.BookLocalAppointmentAuditController,handle,1,1
cn.nc.issuance.common.facade.controller.PublisherSubscribeWhiteAddController#handle,cn.nc.issuance.common.facade.controller.PublisherSubscribeWhiteAddController,handle,1,1
cn.nc.issuance.common.facade.controller.RoleMenuRelationModifyController#doService,cn.nc.issuance.common.facade.controller.RoleMenuRelationModifyController,doService,4,9
cn.nc.issuance.bid.facade.controller.shchTenderMgmt.QueryHisBidMembersController#doService,cn.nc.issuance.bid.facade.controller.shchTenderMgmt.QueryHisBidMembersController,doService,3,3
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingUpdateDetailConfirmController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingUpdateDetailConfirmController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.CheckBondInfoExportController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.CheckBondInfoExportController,handle,1,1
cn.nc.user.position.facade.controller.center.CenterPositionHisOwnerListController#handle,cn.nc.user.position.facade.controller.center.CenterPositionHisOwnerListController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.informationservice.SmartInterFlowPlatformLinkController#handle,cn.nc.issuance.book.dcm.query.facade.controller.informationservice.SmartInterFlowPlatformLinkController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportPublishedBondInfoController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportPublishedBondInfoController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.whitelist.nx.AccountWlDownLoadController#accountWhiteListDownLoad,cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.whitelist.nx.AccountWlDownLoadController,accountWhiteListDownLoad,1,1
cn.nc.issuance.book.dcm.query.facade.controller.dcmbondadmin.BondPublishModifyController#handle,cn.nc.issuance.book.dcm.query.facade.controller.dcmbondadmin.BondPublishModifyController,handle,1,1
cn.nc.user.cfaeacct.facade.controller.ClientCfaeAcctDepositQueryListController#doService,cn.nc.user.cfaeacct.facade.controller.ClientCfaeAcctDepositQueryListController,doService,2,2
cn.nc.user.task.facade.controller.CenterBusinessTaskByIdController#businessTaskById,cn.nc.user.task.facade.controller.CenterBusinessTaskByIdController,businessTaskById,1,1
cn.nc.pub.msg.facade.controller.outside.PubParameterGroupListQueryController#doService,cn.nc.pub.msg.facade.controller.outside.PubParameterGroupListQueryController,doService,1,1
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondBankAccountListController#doService,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondBankAccountListController,doService,1,1
cn.nc.issuance.common.facade.controller.operation.ContactModifyController#doService,cn.nc.issuance.common.facade.controller.operation.ContactModifyController,doService,5,13
cn.nc.user.clientinstuseroperator.controller.ClientInstOperHisRecodeController#clientInstOperHisRecodeList,cn.nc.user.clientinstuseroperator.controller.ClientInstOperHisRecodeController,clientInstOperHisRecodeList,1,1
cn.nc.issuance.book.dcm.query.facade.controller.consignpercent.ConsignPercentEditController#doService,cn.nc.issuance.book.dcm.query.facade.controller.consignpercent.ConsignPercentEditController,doService,2,1
cn.nc.issuance.book.dcm.query.facade.controller.bondadjustorder.IssueAmountAdjustHistoryController#handle,cn.nc.issuance.book.dcm.query.facade.controller.bondadjustorder.IssueAmountAdjustHistoryController,handle,1,1
