className,method,score
Optional[cn.nc.channel.mix.model.dto.ContactInfoResponse],cn.nc.channel.mix.model.dto.ContactInfoResponse#setContactName,0
Optional[cn.nc.issuance.dist.service.excel.converter.DateConverter],cn.nc.issuance.dist.service.excel.converter.DateConverter#convertToExcelData,1
Optional[cn.nc.issuance.book.dcm.query.service.GroupInvitationQueryService],cn.nc.issuance.book.dcm.query.service.GroupInvitationQueryService#queryDirectorOrgList,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.modifyinterimbondinfo.ModifyInterimBondInfoController],cn.nc.issuance.book.dcm.query.facade.controller.modifyinterimbondinfo.ModifyInterimBondInfoController#handle,1
Optional[cn.nc.channel.auth.outer.service.dto.login.WebMobileLoginReqDto],cn.nc.channel.auth.outer.service.dto.login.WebMobileLoginReqDto#setPassword,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.bookkeepingprocessiinfo.BookkeepingProcessIinfoInitController],cn.nc.issuance.book.dcm.query.facade.controller.bookkeepingprocessiinfo.BookkeepingProcessIinfoInitController#handle,1
Optional[cn.nc.operation.task.engine.service.BusinessTask],cn.nc.operation.task.engine.service.BusinessTask#setIsLastTask,0
Optional[cn.nc.issuance.book.dcm.service.dto.ReleaseAccountConfirmEntity],cn.nc.issuance.book.dcm.service.dto.ReleaseAccountConfirmEntity#setBondFullName,0
Optional[cn.nc.pub.msg.service.dto.setting.MsgSendOperatorReqDto],cn.nc.pub.msg.service.dto.setting.MsgSendOperatorReqDto#setApiUrl,0
Optional[cn.nc.channel.mix.model.dto.DistConfirmationAndDocumentResponse],cn.nc.channel.mix.model.dto.DistConfirmationAndDocumentResponse#setDebitTrustAccountName,0
Optional[cn.nc.user.enterprise.service.impl.EnterpriseDPServiceImpl],cn.nc.user.enterprise.service.impl.EnterpriseDPServiceImpl#searchCompanyBaseInfo,18
Optional[cn.nc.issuance.bid.service.query.QueryTiPurchaseOfferService],cn.nc.issuance.bid.service.query.QueryTiPurchaseOfferService#querySubmitPurchaseOffer,0
Optional[cn.nc.issuance.bid.facade.message.head.req.ReqHeader],cn.nc.issuance.bid.facade.message.head.req.ReqHeader#field2Map,1
Optional[cn.nc.issuance.book.dcm.service.impl.PurchaseMakeUpServiceImpl],cn.nc.issuance.book.dcm.service.impl.PurchaseMakeUpServiceImpl#addInvestPurchase,22
Optional[cn.nc.user.reguser.facade.controller.GetRegThirdUserRelDetailController],cn.nc.user.reguser.facade.controller.GetRegThirdUserRelDetailController#getThirdUserRelRegUserDetail,1
Optional[cn.nc.user.conf.UserPermissionService],cn.nc.user.conf.UserPermissionService#clientUserPermission,0
Optional[cn.nc.user.cfaeuser.dto.CfaeRegisterUserDto],cn.nc.user.cfaeuser.dto.CfaeRegisterUserDto#setAvatar,0
Optional[cn.nc.operation.task.engine.service.BusinessTask],cn.nc.operation.task.engine.service.BusinessTask#setId,0
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.WhiteGroupByNxQueryDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.WhiteGroupByNxQueryDto#setBondId,0
Optional[cn.nc.issuance.book.dcm.lib.common.CommonLogic],cn.nc.issuance.book.dcm.lib.common.CommonLogic#isCfae,1
Optional[cn.nc.common.transaction.support.impl.aspect.RemoteRequestAdvice.InvocationCallback],cn.nc.common.transaction.support.impl.aspect.RemoteRequestAdvice.InvocationCallback#processedWithInvocation,0
Optional[cn.nc.issuance.bid.facade.controller.shchTenderMgmt.TiShchBondInfoSaveController],cn.nc.issuance.bid.facade.controller.shchTenderMgmt.TiShchBondInfoSaveController#savaBondInfo,1
Optional[cn.nc.user.ukey.service.UkeyApplyTaskService],cn.nc.user.ukey.service.UkeyApplyTaskService#taskSubmit,0
Optional[cn.nc.user.staff.service.UserService],cn.nc.user.staff.service.UserService#sync,0
Optional[cn.nc.user.reguser.service.impl.RegisterUserCheckCodeServiceImpl],cn.nc.user.reguser.service.impl.RegisterUserCheckCodeServiceImpl#sendCheckcode,3
Optional[cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl],cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl#getAppType,10
Optional[cn.nc.user.sync.query.dto.CfaeRegisterUserDto],cn.nc.user.sync.query.dto.CfaeRegisterUserDto#getWeChatOpenid,1
Optional[cn.nc.pub.msg.service.dto.setting.MsgSendOperatorRespDto],cn.nc.pub.msg.service.dto.setting.MsgSendOperatorRespDto#getId,1
Optional[cn.nc.pub.msg.service.ProductCommandService],cn.nc.pub.msg.service.ProductCommandService#add,0
Optional[cn.nc.issuance.book.dcm.query.converter.MqSendProductInfoConverterImpl],cn.nc.issuance.book.dcm.query.converter.MqSendProductInfoConverterImpl#toDtoList,5
Optional[cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserDto],cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserDto#setDelFlag,0
Optional[cn.nc.channel.auth.outer.service.dto.password.UserResetPwdReqDto],cn.nc.channel.auth.outer.service.dto.password.UserResetPwdReqDto#setVerificationCode,0
Optional[cn.nc.issuance.book.dcm.converter.BondModifyapplyhisInfoConverterImpl],cn.nc.issuance.book.dcm.converter.BondModifyapplyhisInfoConverterImpl#toDtoList,5
Optional[cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleEnableController],cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleEnableController#doService,1
Optional[cn.nc.issuance.common.utils.pdf.DocAndPdfUtil],cn.nc.issuance.common.utils.pdf.DocAndPdfUtil#generMyParagraphs,1
Optional[cn.nc.issuance.bid.service.impl.query.common.BidInfoMgmtPublicService],cn.nc.issuance.bid.service.impl.query.common.BidInfoMgmtPublicService#parseDetail,4
Optional[cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalPurchaseOfferController],cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalPurchaseOfferController#doService,1
Optional[cn.nc.pub.msg.service.dto.dcmQuery.BaseDto],cn.nc.pub.msg.service.dto.dcmQuery.BaseDto#setVersion,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setPublishMethod,0
Optional[cn.nc.channel.backend.service.dto.product.DebtInstDailyGroupQueryReqDto],cn.nc.channel.backend.service.dto.product.DebtInstDailyGroupQueryReqDto#setMemCode,0
Optional[cn.nc.user.ukey.service.UkeyBindHisService],cn.nc.user.ukey.service.UkeyBindHisService#handleApprovalCancel,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoResultDto#setPublishDateB,0
Optional[cn.nc.common.auth.handler.DispatcherAuthFilter],cn.nc.common.auth.handler.DispatcherAuthFilter#webAuthHandle,12
Optional[cn.nc.issuance.book.dcm.query.service.impl.PurchaseOrderServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.PurchaseOrderServiceImpl#queryBondInfo,1
Optional[cn.nc.operation.task.engine.feign.param.InstPositionDto],cn.nc.operation.task.engine.feign.param.InstPositionDto#getPermissionIdList,1
Optional[cn.nc.operation.base.facade.controller.statistic.BondApproveQueryController],cn.nc.operation.base.facade.controller.statistic.BondApproveQueryController#queryBondApproveRecord,1
Optional[cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto],cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto#getCard,1
Optional[cn.nc.issuance.book.dcm.query.service.impl.BondAuthorizeServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.BondAuthorizeServiceImpl#list,6
Optional[cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateAgreeController],cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateAgreeController#agree,1
Optional[cn.nc.issuance.common.service.SysDictionarySubService],cn.nc.issuance.common.service.SysDictionarySubService#findById,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#getInvDirectTransOptionExp,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#getRegAmountUndueLimit,1
Optional[cn.nc.pub.msg.service.impl.ParameterRuleCommandServiceImpl],cn.nc.pub.msg.service.impl.ParameterRuleCommandServiceImpl#batchAgree,14
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoQueryDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoQueryDto#setPublisherName,0
Optional[cn.nc.issuance.book.dcm.service.impl.external.DCMForExternalIntelligentSupplementOperationServiceImpl],cn.nc.issuance.book.dcm.service.impl.external.DCMForExternalIntelligentSupplementOperationServiceImpl#createSucceedExternalRespDto,1
Optional[cn.nc.issuance.bid.service.impl.operation.pricingplacing.BatchTiRegFileService],cn.nc.issuance.bid.service.impl.operation.pricingplacing.BatchTiRegFileService#batchUpdateRegFile,0
Optional[cn.nc.common.log.audit.config.OperationConfig],cn.nc.common.log.audit.config.OperationConfig#getMode,1
Optional[cn.nc.channel.backend.service.dto.product.DebtInstTenderOfferQueryReqDto],cn.nc.channel.backend.service.dto.product.DebtInstTenderOfferQueryReqDto#getGroupRoles,1
Optional[cn.nc.user.reguser.adapter.repository.po.UserIdentifyPo],cn.nc.user.reguser.adapter.repository.po.UserIdentifyPo#getIdentifyType,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.hisinfoquery.DistTerms],cn.nc.issuance.book.dcm.query.service.dto.hisinfoquery.DistTerms#setTermsName,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.CurrentWeekConditionQueryController],cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.CurrentWeekConditionQueryController#handle,1
Optional[cn.nc.issuance.dist.service.external.DCMForExternalBuyerConfirmService],cn.nc.issuance.dist.service.external.DCMForExternalBuyerConfirmService#buyerConfirm,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#getValueDate,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#getSecuritizationWay,1
Optional[cn.nc.pub.msg.service.impl.ProductInstanceQueryServiceImpl],cn.nc.pub.msg.service.impl.ProductInstanceQueryServiceImpl#handleBookCrmwDetail,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.GroupFeeManagementDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.GroupFeeManagementDto#setBondShortName,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.GroupFeeManagementDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.GroupFeeManagementDto#getBankAccountName,1
Optional[cn.nc.issuance.book.dcm.service.impl.DirectedInvestorServiceImpl],cn.nc.issuance.book.dcm.service.impl.DirectedInvestorServiceImpl#saveAssignLinkManager,13
Optional[cn.nc.user.staff.service.SmsMessageService],cn.nc.user.staff.service.SmsMessageService#sendSms,0
Optional[cn.nc.issuance.book.dcm.service.dto.bondadjustorder.PurchaseTimeAdjustmentEntity],cn.nc.issuance.book.dcm.service.dto.bondadjustorder.PurchaseTimeAdjustmentEntity#getPublishFile,1
Optional[cn.nc.channel.auth.outer.service.dto.login.InstUserQueryRespDto],cn.nc.channel.auth.outer.service.dto.login.InstUserQueryRespDto#getInstUserCode,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BondGroupFeeDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BondGroupFeeDto#getSeqNo,1
Optional[cn.nc.starter.file.service.FileDetailService],cn.nc.starter.file.service.FileDetailService#valueToJson,4
Optional[cn.nc.user.instsummary.service.impl.InstSummaryServiceImpl],cn.nc.user.instsummary.service.impl.InstSummaryServiceImpl#exportInstData,12
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#setAccountingFrm,0
Optional[cn.nc.issuance.book.dcm.lib.adapter.repository.utils.IssDateUtil],cn.nc.issuance.book.dcm.lib.adapter.repository.utils.IssDateUtil#formatDate,2
Optional[cn.nc.channel.auth.outer.service.dto.login.UserBindCheckDto],cn.nc.channel.auth.outer.service.dto.login.UserBindCheckDto#setWechatCode,0
Optional[cn.nc.starter.file.utils.ImageWatermarkUtil],cn.nc.starter.file.utils.ImageWatermarkUtil#addWatermark,3
Optional[cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondInterestModeListController],cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondInterestModeListController#doService,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.common.CommonLogicPlus],cn.nc.issuance.book.dcm.service.impl.logic.common.CommonLogicPlus#dicFormat,2
Optional[cn.nc.operation.task.engine.service.DefaultTaskEntity],cn.nc.operation.task.engine.service.DefaultTaskEntity#getAssignee,1
Optional[cn.nc.issuance.common.compute.purchase.ComputeBase],cn.nc.issuance.common.compute.purchase.ComputeBase#allocationLacking,350
Optional[cn.nc.issuance.book.dcm.converter.BondConfigManageConverterImpl],cn.nc.issuance.book.dcm.converter.BondConfigManageConverterImpl#toPo,4
Optional[cn.nc.user.external.service.impl.InstUserExternalServiceImpl],cn.nc.user.external.service.impl.InstUserExternalServiceImpl#getInstUserPositionList,10
Optional[cn.nc.issuance.common.utils.DateTimeUtils],cn.nc.issuance.common.utils.DateTimeUtils#getCurrentDateString,1
Optional[cn.nc.pub.msg.service.ParameterRuleApprovalDomainService],cn.nc.pub.msg.service.ParameterRuleApprovalDomainService#processRuleApproval,6
Optional[cn.nc.user.conf.service.impl.SysBusinessRoleServiceImpl],cn.nc.user.conf.service.impl.SysBusinessRoleServiceImpl#getStatisticsBusinessRoleByLogin,6
Optional[cn.nc.issuance.book.dcm.service.dto.DebitFinanceBookBuildEntity],cn.nc.issuance.book.dcm.service.dto.DebitFinanceBookBuildEntity#getBiddingRate,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.BillLogic],cn.nc.issuance.book.dcm.service.impl.logic.BillLogic#insertBillData,0
Optional[cn.nc.issuance.common.compute.purchase.ComputeBase],cn.nc.issuance.common.compute.purchase.ComputeBase#pricing,59
Optional[cn.nc.channel.auth.outer.service.dto.kaptcha.CustomImageCaptchaTrack],cn.nc.channel.auth.outer.service.dto.kaptcha.CustomImageCaptchaTrack#getStopTime,1
Optional[cn.nc.issuance.book.dcm.service.dto.RspHead],cn.nc.issuance.book.dcm.service.dto.RspHead#getReqSysSriNo,1
Optional[cn.nc.channel.auth.outer.service.dto.password.AppUserResetPwdReqDto],cn.nc.channel.auth.outer.service.dto.password.AppUserResetPwdReqDto#setPassword,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWriterStaticsByOrgExportController],cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWriterStaticsByOrgExportController#doService,1
Optional[cn.nc.user.ukey.facade.controller.UkeyApplyHisClientAddSaveController],cn.nc.user.ukey.facade.controller.UkeyApplyHisClientAddSaveController#ukeyApplyHisSave,1
Optional[cn.nc.user.inst.converter.InstInfoExtConverterImpl],cn.nc.user.inst.converter.InstInfoExtConverterImpl#toPageList,5
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto#getBondShortName,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#setSpreadLower,0
Optional[cn.nc.issuance.bid.utils.StreamUtils],cn.nc.issuance.bid.utils.StreamUtils#filter,1
Optional[cn.nc.channel.mix.model.dto.AllotmentConfirmationResponse],cn.nc.channel.mix.model.dto.AllotmentConfirmationResponse#getPublishPrice,1
Optional[cn.nc.issuance.common.facade.controller.operation.BondAuthorizeModifyController],cn.nc.issuance.common.facade.controller.operation.BondAuthorizeModifyController#handle,1
Optional[cn.nc.issuance.common.facade.controller.VerFormsToSendSHCHQueryController],cn.nc.issuance.common.facade.controller.VerFormsToSendSHCHQueryController#doService,1
Optional[cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO],cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO#setPublisherMemCode,0
Optional[cn.nc.pub.msg.utils.SendMail],cn.nc.pub.msg.utils.SendMail#buildContent,2
Optional[cn.nc.operation.base.service.WorkingScheduleService],cn.nc.operation.base.service.WorkingScheduleService#queryOnDutyMembers,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#setIrstYeardayModel,0
Optional[cn.nc.common.message.base.facade.RspHead],cn.nc.common.message.base.facade.RspHead#getServReturnTpCd,1
Optional[cn.nc.channel.mix.service.IssuanceQueryService],cn.nc.channel.mix.service.IssuanceQueryService#queryPurchaseContactInfo,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#setSubAmountLower,0
Optional[cn.nc.issuance.dist.util.IssDateUtil],cn.nc.issuance.dist.util.IssDateUtil#getSecondDiff,3
Optional[cn.nc.channel.backend.service.dto.homepage.HomePageDispRespDto],cn.nc.channel.backend.service.dto.homepage.HomePageDispRespDto#setLayoutProportion,0
Optional[cn.nc.user.reguser.facade.controller.UnbindThirdUserRelInstUserController],cn.nc.user.reguser.facade.controller.UnbindThirdUserRelInstUserController#doService,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.PurchaseOrderCommonLogic],cn.nc.issuance.book.dcm.service.impl.logic.PurchaseOrderCommonLogic#checkPurchaseAppMarker,32
Optional[cn.nc.user.inst.converter.InstInfoConverterImpl],cn.nc.user.inst.converter.InstInfoConverterImpl#toExtHisDtoList,5
Optional[cn.nc.user.ukey.converter.UkeyMaintainHisConverterImpl],cn.nc.user.ukey.converter.UkeyMaintainHisConverterImpl#toDtoList,5
Optional[cn.nc.issuance.book.dcm.batch.base.dto.BaseDto],cn.nc.issuance.book.dcm.batch.base.dto.BaseDto#setId,0
Optional[cn.nc.user.sync.query.dto.CfaeRegisterUserDto],cn.nc.user.sync.query.dto.CfaeRegisterUserDto#getDeptName,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto#setPubCreditrate2,0
Optional[cn.nc.operation.task.engine.feign.param.InstPositionDto],cn.nc.operation.task.engine.feign.param.InstPositionDto#getCode,1
Optional[cn.nc.user.reguser.converter.UserIdentifyConverter],cn.nc.user.reguser.converter.UserIdentifyConverter#toPageDto,0
Optional[cn.nc.issuance.common.facade.controller.query.RegistrationFilesPreviewController],cn.nc.issuance.common.facade.controller.query.RegistrationFilesPreviewController#handle,1
